created_date,status,segmento,comision_actual,logistic_type,store_type,barrio,category,cooking_time,tiene_otra_app,brand_id,store_id
2025-08-15T13:18:26.921Z,active,Microstores,42.0,3P,New brand,ALTA CORDOBA,Empanadas,10 min,Sí,10690.0,106718
2025-08-15T13:13:35.929Z,active,Microstores,42.0,3P,New brand,ALBERDI,Empanadas,20 min,Sí,10690.0,115185
2025-08-15T13:09:01.922Z,active,Microstores,42.0,3P,New brand,SAAVEDRA,Armenia,45 min,Sí,12655.0,109846
2025-08-15T13:07:07.935Z,active,Microstores,42.0,3P,New brand,SAN VICENTE,Empanadas,10 min,Sí,10690.0,100915
2025-08-15T12:58:16.925Z,active,Microstores,42.0,3P,New brand,COFICO,Empanadas,10 min,Sí,10690.0,106457
2025-08-15T12:52:40.928Z,active,Microstores,42.0,3P,New brand,CIUDADELA,Empanadas,30 min,No,12791.0,112616
2025-08-15T12:48:58.946Z,active,Picked Locals,36.0,3P,New brand,ALTA CORDOBA,Internacional,10 min,No,13940.0,103466
2025-08-15T12:43:22.907Z,active,Microstores,42.0,3P,New brand,AVELLANEDA,Bebidas,15 min,Sí,10515.0,114011
2025-08-15T12:38:45.920Z,active,Microstores,42.0,3P,New brand,FLORES,Hamburguesa,20 min,No,11284.0,115207
2025-08-15T12:32:34.914Z,active,Microstores,42.0,3P,New brand,BELGRANO,Desayunos y meriendas,15 min,No,11153.0,111431
2025-08-15T12:28:17.939Z,active,Microstores,42.0,3P,New brand,ALMAGRO,China,15 min,No,10074.0,110828
2025-08-15T12:22:20.947Z,active,Microstores,42.0,3P,New brand,CENTRO,Pollo,25 min,No,12171.0,107440
2025-08-15T12:18:30.021Z,active,Microstores,42.0,3P,New brand,SAN TELMO,Peruana,20 min,Sí,14313.0,104336
2025-08-15T12:13:46.921Z,active,Microstores,42.0,3P,New brand,BOEDO,Sándwiches,15 min,Sí,13601.0,104454
2025-08-15T12:09:48.906Z,active,Microstores,42.0,3P,New brand,MORÓN,Pizza,5 min,No,13976.0,104464
2025-08-15T12:06:36.046Z,active,Microstores,42.0,3P,New brand,PARQUE AVELLANEDA,Sándwiches,15 min,Sí,11376.0,110086
2025-08-14T23:32:52.956Z,active,Top Players,19.5,3P,Brand expansion,,Hamburguesa,10 min,Sí,10919.0,110727
2025-08-14T16:42:33.932Z,active,Microstores,42.0,3P,Brand expansion,,Ensaladas,35 min,Sí,10267.0,109641
2025-08-14T16:38:25.970Z,active,Microstores,42.0,3P,Brand expansion,NUEVA CORDOBA,Desayunos y meriendas,30 min,Sí,12479.0,112041
2025-08-14T16:37:26.924Z,active,Microstores,42.0,3P,Brand expansion,PARQUE CAPITAL,,25 min,Sí,12873.0,114415
2025-08-14T16:14:19.923Z,active,Microstores,42.0,3P,Brand expansion,VILLA BALLESTER,Sándwiches,5 min,Sí,11726.0,113836
2025-08-14T16:09:00.839Z,active,Top Players,19.5,3P,Brand expansion,CENTRO,Café,10 min,Sí,13868.0,108444
2025-08-14T16:06:50.922Z,active,Top Players,19.5,3P,Brand expansion,CENTRO,Pollo,10 min,Sí,13736.0,104597
2025-08-14T15:58:19.876Z,active,Top Players,19.5,3P,Brand expansion,CENTRO,Hamburguesa,10 min,Sí,10919.0,114841
2025-08-14T15:53:43.882Z,active,Top Players,19.5,3P,Brand expansion,LAS MALVINAS,Café,10 min,Sí,13868.0,113355
2025-08-14T15:48:28.859Z,active,Top Players,19.5,3P,Brand expansion,LAS MALVINAS,Pollo,10 min,Sí,13736.0,112397
2025-08-14T15:42:29.924Z,active,Top Players,19.5,3P,Brand expansion,LAS MALVINAS,Hamburguesa,10 min,Sí,10919.0,106913
2025-08-14T15:39:01.927Z,active,Microstores,42.0,3P,Brand expansion,,Empanadas,25 min,Sí,12240.0,113384
2025-08-14T15:36:07.883Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Pizza,10 min,Sí,11165.0,110928
2025-08-14T15:28:19.931Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Empanadas,10 min,Sí,14282.0,107287
2025-08-14T15:22:43.936Z,active,Top Players,15.0,3P,Brand expansion,GUEMES,Sándwiches,10 min,Sí,12334.0,113478
2025-08-14T15:18:31.924Z,active,Top Players,15.0,3P,Brand expansion,GENERAL PAZ,Sándwiches,10 min,Sí,12334.0,107196
2025-08-14T15:12:42.868Z,active,Top Players,28.5,3P,Brand expansion,CABALLITO,Empanadas,10 min,Sí,14282.0,102726
2025-08-14T15:08:44.256Z,active,Top Players,28.5,3P,Brand expansion,CABALLITO,Pizza,10 min,Sí,11165.0,104502
2025-08-14T15:06:34.972Z,active,Top Players,28.5,3P,Brand expansion,NÚÑEZ,Pizza,10 min,Sí,11165.0,106903
2025-08-14T14:58:21.978Z,active,Top Players,28.5,3P,Brand expansion,NÚÑEZ,Empanadas,10 min,Sí,14282.0,110286
2025-08-14T14:54:07.924Z,active,Top Players,28.5,3P,Brand expansion,BELGRANO,Pizza,10 min,Sí,11165.0,107417
2025-08-14T14:48:25.906Z,active,Top Players,28.5,3P,Brand expansion,BELGRANO,Empanadas,10 min,Sí,14282.0,100593
2025-08-14T14:43:01.896Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Pizza,10 min,Sí,11165.0,104666
2025-08-14T14:38:57.923Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Empanadas,10 min,Sí,14282.0,107909
2025-08-14T14:35:56.850Z,active,Top Players,28.5,3P,Brand expansion,VILLA DEL PARQUE,Pizza,10 min,Sí,11165.0,103879
2025-08-14T14:29:35.923Z,active,Top Players,28.5,3P,Brand expansion,VILLA DEL PARQUE,Empanadas,10 min,Sí,14282.0,114337
2025-08-14T14:22:33.930Z,active,Microstores,36.0,3P,Brand expansion,BALVANERA,Internacional,5 min,No,14639.0,112838
2025-08-14T14:19:16.931Z,active,Microstores,42.0,3P,Brand expansion,VILLA DEVOTO,Empanadas,15 min,No,12881.0,110398
2025-08-14T14:13:25.926Z,active,Top Players,28.5,3P,Brand expansion,RECOLETA,Pizza,15 min,Sí,11106.0,108422
2025-08-14T14:09:09.912Z,active,Microstores,42.0,3P,New brand,BOEDO,Panadería,10 min,No,10391.0,105998
2025-08-14T14:08:20.926Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,15 min,No,11614.0,102866
2025-08-14T13:58:24.919Z,active,Microstores,42.0,3P,New brand,BELGRANO,Desayunos y meriendas,5 min,Sí,13556.0,114232
2025-08-14T13:53:44.932Z,active,Microstores,42.0,3P,New brand,VERSALLES,Hamburguesa,15 min,Sí,14040.0,113502
2025-08-14T13:51:43.925Z,active,Microstores,42.0,3P,New brand,BOEDO,Bebidas,30 min,Sí,11648.0,108791
2025-08-14T13:43:08.941Z,active,Microstores,42.0,3P,New brand,RECOLETA,Sándwiches,20 min,No,13026.0,101239
2025-08-14T13:42:55.085Z,active,Microstores,39.0,3P,New brand,PUERTO MADERO,Sándwiches,20 min,No,11318.0,115192
2025-08-14T13:33:48.917Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,5 min,No,13933.0,103340
2025-08-14T13:28:38.914Z,active,Microstores,42.0,3P,New brand,IPONA,,15 min,No,13278.0,108000
2025-08-14T13:22:25.908Z,active,Microstores,42.0,3P,New brand,LINIERS,Peruana,25 min,Sí,14794.0,105111
2025-08-14T13:18:32.924Z,active,Microstores,42.0,3P,New brand,VILLA BALLESTER,Desayunos y meriendas,10 min,Sí,14072.0,109793
2025-08-14T13:12:30.009Z,active,Microstores,42.0,3P,New brand,MONSERRAT,Ensaladas,15 min,Sí,13141.0,114296
2025-08-14T13:09:30.941Z,active,Microstores,42.0,3P,New brand,VILLA LYNCH,Milanesas,20 min,Sí,12172.0,103194
2025-08-14T13:07:01.946Z,active,Microstores,45.0,3P,New brand,BALVANERA,Empanadas,30 min,No,14139.0,103238
2025-08-14T12:58:28.054Z,active,Microstores,42.0,3P,New brand,CENTRO,Empanadas,15 min,Sí,12842.0,104213
2025-08-14T12:52:47.922Z,active,Microstores,45.0,3P,New brand,FLORES,Árabe,10 min,Sí,10800.0,113147
2025-08-14T12:48:20.895Z,active,Microstores,42.0,3P,New brand,SAN MARTÍN CENTRO,Milanesas,20 min,Sí,10803.0,108923
2025-08-14T12:43:19.929Z,active,Microstores,42.0,3P,New brand,MONTE CASTRO,Empanadas,20 min,No,10253.0,106155
2025-08-14T12:40:17.917Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,10 min,Sí,12294.0,114361
2025-08-14T12:32:46.932Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,10 min,Sí,10479.0,112626
2025-08-14T12:28:16.901Z,active,Microstores,42.0,3P,New brand,SAN CRISTÓBAL,Desayunos y meriendas,10 min,No,10866.0,101130
2025-08-14T12:26:29.936Z,active,Microstores,42.0,3P,New brand,NUEVA CORDOBA,Desayunos y meriendas,10 min,Sí,12430.0,102310
2025-08-14T12:18:44.907Z,active,Microstores,42.0,3P,New brand,CABALLITO,Milanesas,20 min,No,13774.0,103134
2025-08-14T12:12:36.906Z,active,Microstores,42.0,3P,New brand,LA PLATA,,10 min,Sí,12052.0,105053
2025-08-14T12:09:44.089Z,active,Microstores,42.0,3P,New brand,MUNRO,Hamburguesa,20 min,Sí,14152.0,112227
2025-08-14T12:06:01.090Z,active,Microstores,42.0,3P,New brand,CENTRO,Hamburguesa,30 min,Sí,12324.0,112091
2025-08-13T17:38:47.922Z,active,Top Players,28.5,3P,Brand expansion,RECOLETA,Hamburguesa,15 min,Sí,11037.0,104358
2025-08-13T17:15:25.848Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Pollo,15 min,Sí,11898.0,111511
2025-08-13T17:15:21.916Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Hamburguesa,15 min,Sí,11037.0,104052
2025-08-13T17:06:37.082Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Hamburguesa,15 min,Sí,10085.0,115432
2025-08-13T16:58:26.863Z,active,Top Players,43.5,3P,Brand expansion,CABALLITO,Pollo,15 min,Sí,11898.0,112110
2025-08-13T16:53:43.702Z,active,Top Players,28.5,3P,Brand expansion,CABALLITO,Hamburguesa,15 min,Sí,11037.0,108525
2025-08-13T16:48:35.839Z,active,Top Players,28.5,3P,Brand expansion,CABALLITO,Hamburguesa,15 min,Sí,10085.0,101862
2025-08-13T16:43:25.810Z,active,Picked Locals,33.0,3P,Brand expansion,,Hamburguesa,15 min,Sí,10438.0,108190
2025-08-13T16:39:24.794Z,active,Microstores,42.0,3P,Brand expansion,ALMAGRO,Empanadas,30 min,No,13333.0,101888
2025-08-13T16:36:24.729Z,active,Microstores,42.0,3P,Brand expansion,SAN NICOLÁS,Saludable,5 min,Sí,11055.0,101932
2025-08-13T16:29:03.761Z,active,Microstores,42.0,3P,Brand expansion,SAN NICOLÁS,Internacional,5 min,Sí,10732.0,112487
2025-08-13T16:27:08.774Z,active,Microstores,42.0,3P,Brand expansion,LA PLATA,,5 min,No,12243.0,107296
2025-08-13T16:19:14.768Z,active,Microstores,31.5,3P,Brand expansion,PALERMO,Parrilla,5 min,Sí,12263.0,106030
2025-08-13T16:14:57.779Z,active,Top Players,28.5,3P,Brand expansion,BELGRANO,Empanadas,10 min,Sí,14282.0,108090
2025-08-13T16:14:51.715Z,active,Top Players,28.5,3P,Brand expansion,SAN TELMO,Hamburguesa,15 min,Sí,14210.0,107714
2025-08-13T16:04:16.783Z,active,Picked Locals,28.5,3P,Brand expansion,MORÓN,Helado,15 min,Sí,10457.0,100142
2025-08-13T15:58:28.772Z,active,Top Players,28.5,3P,Brand expansion,SAN JUSTO,Hamburguesa,15 min,Sí,14210.0,102072
2025-08-13T15:52:37.724Z,active,Top Players,28.5,3P,Brand expansion,SAN NICOLÁS,Hamburguesa,15 min,Sí,14210.0,100346
2025-08-13T15:48:33.758Z,active,Top Players,28.5,3P,Brand expansion,,Hamburguesa,15 min,Sí,14210.0,105384
2025-08-13T15:42:42.779Z,active,Top Players,28.5,3P,Brand expansion,,Hamburguesa,15 min,Sí,14210.0,108785
2025-08-13T15:39:11.741Z,active,Top Players,28.5,3P,Brand expansion,PALERMO,Hamburguesa,15 min,Sí,14210.0,112928
2025-08-13T15:33:29.763Z,active,Top Players,28.5,3P,Brand expansion,VILLA URQUIZA,Hamburguesa,15 min,Sí,14210.0,112900
2025-08-13T15:28:23.774Z,active,Microstores,42.0,3P,Brand expansion,,Empanadas,25 min,Sí,12240.0,107383
2025-08-13T15:22:35.752Z,active,Microstores,42.0,3P,Brand expansion,VILLA BALLESTER,Hamburguesa,15 min,Sí,10234.0,109670
2025-08-13T15:18:35.766Z,active,Microstores,42.0,3P,Brand expansion,,Empanadas,25 min,Sí,12240.0,108743
2025-08-13T15:12:41.900Z,active,Top Players,28.5,3P,Brand expansion,NÚÑEZ,Hamburguesa,15 min,Sí,14210.0,100131
2025-08-13T15:08:32.867Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Italiana,10 min,No,10643.0,101939
2025-08-13T15:06:07.897Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Sándwiches,10 min,No,11885.0,110166
2025-08-13T14:58:27.920Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Milanesas,10 min,No,12191.0,110736
2025-08-13T14:53:13.869Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Hamburguesa,10 min,No,12208.0,104026
2025-08-13T14:48:41.853Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Milanesas,10 min,No,10741.0,100705
2025-08-13T14:43:42.850Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Milanesas,10 min,No,10769.0,106068
2025-08-13T14:38:23.921Z,active,Picked Locals,31.5,3P,Brand expansion,COLEGIALES,Milanesas,10 min,No,13947.0,113664
2025-08-13T14:35:27.755Z,active,Microstores,42.0,3P,New brand,LA PLATA,Milanesas,15 min,No,12884.0,106201
2025-08-13T14:28:38.922Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Empanadas,15 min,No,11176.0,104694
2025-08-13T14:23:01.951Z,active,Microstores,42.0,3P,New brand,BALVANERA,Empanadas,5 min,No,14594.0,108253
2025-08-13T14:20:53.949Z,active,Microstores,42.0,3P,New brand,GUEMES,Sándwiches,15 min,Sí,12610.0,105391
2025-08-13T14:14:20.931Z,active,Microstores,42.0,3P,New brand,VILLA ADELINA,Pastas,20 min,Sí,12478.0,107966
2025-08-13T14:11:11.994Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,10 min,Sí,10856.0,111238
2025-08-13T14:11:05.956Z,active,Microstores,42.0,3P,New brand,CABALLITO,Desayunos y meriendas,15 min,No,10485.0,102166
2025-08-13T14:07:00.920Z,active,Microstores,42.0,3P,New brand,PARQUE AVELLANEDA,Helado,10 min,Sí,14161.0,109463
2025-08-13T13:58:37.961Z,active,Microstores,39.0,3P,New brand,FLORES,Helado,10 min,No,14547.0,114799
2025-08-13T13:52:28.953Z,active,Microstores,42.0,3P,New brand,SAN RAFAEL,Empanadas,20 min,Sí,10503.0,110247
2025-08-13T13:48:34.939Z,active,Top Players,30.0,3P,New brand,BELGRANO,Hamburguesa,25 min,Sí,11813.0,114769
2025-08-13T13:42:48.974Z,active,Microstores,42.0,3P,New brand,CENTRO,Empanadas,15 min,Sí,12842.0,101198
2025-08-13T13:38:21.008Z,active,Microstores,39.0,3P,New brand,FLORES,Milanesas,20 min,Sí,14548.0,112453
2025-08-13T13:28:26.930Z,active,Picked Locals,28.5,3P,New brand,VILLA LURO,Helado,10 min,Sí,10457.0,104238
2025-08-13T13:22:43.913Z,active,Microstores,42.0,3P,New brand,VILLA BALLESTER,Hamburguesa,15 min,Sí,10234.0,106619
2025-08-13T13:18:51.944Z,active,Microstores,42.0,3P,New brand,CENTRO,Milanesas,5 min,Sí,13627.0,104165
2025-08-13T13:08:26.909Z,active,Picked Locals,39.0,3P,New brand,SAN ISIDRO,Desayunos y meriendas,25 min,Sí,13943.0,104836
2025-08-13T12:58:28.912Z,active,Microstores,42.0,3P,New brand,LOMAS DEL MIRADOR,Desayunos y meriendas,15 min,No,14377.0,102071
2025-08-13T12:52:35.925Z,active,Microstores,42.0,3P,New brand,LA PLATA,Pizza,30 min,Sí,11454.0,112629
2025-08-13T12:48:18.927Z,active,Microstores,42.0,3P,New brand,LA PLATA,Desayunos y meriendas,5 min,No,11522.0,105017
2025-08-13T12:42:31.925Z,active,Microstores,39.0,3P,New brand,PALERMO,Asiática,15 min,Sí,13316.0,111866
2025-08-13T12:39:00.923Z,active,Microstores,39.0,3P,New brand,COFICO,Empanadas,25 min,Sí,12978.0,110631
2025-08-13T12:32:48.935Z,active,Microstores,42.0,3P,New brand,LA PLATA,Empanadas,15 min,Sí,10516.0,103073
2025-08-13T12:28:19.927Z,active,Microstores,42.0,3P,New brand,CENTRO,Hamburguesa,30 min,Sí,11304.0,106286
2025-08-13T12:22:27.988Z,active,Microstores,42.0,3P,New brand,LA PLATA,Hamburguesa,10 min,No,11382.0,109017
2025-08-13T12:19:50.940Z,active,Microstores,42.0,3P,New brand,BALVANERA,Hamburguesa,10 min,No,13047.0,107045
2025-08-13T12:18:21.062Z,active,Microstores,42.0,3P,New brand,MATADEROS,Desayunos y meriendas,15 min,No,14491.0,105685
2025-08-13T12:14:24.948Z,active,Microstores,42.0,3P,New brand,ALTO ALBERDI,Hamburguesa,25 min,Sí,10207.0,108423
2025-08-13T12:06:43.200Z,active,Microstores,42.0,3P,New brand,,Venezolana,20 min,Sí,13830.0,101834
2025-08-12T15:54:19.863Z,active,Microstores,42.0,3P,Brand expansion,FLORIDA,Pizza,5 min,Sí,11861.0,113841
2025-08-12T15:48:29.916Z,active,Microstores,42.0,3P,Brand expansion,FLORIDA,Pizza,5 min,Sí,11548.0,105259
2025-08-12T15:42:41.902Z,active,Microstores,42.0,3P,Brand expansion,LA PLATA,Desayunos y meriendas,25 min,No,12227.0,107730
2025-08-12T15:40:12.922Z,active,Top Players,15.0,3P,Brand expansion,GENERAL PAZ,Pizza,10 min,Sí,13680.0,100132
2025-08-12T15:39:15.918Z,active,Picked Locals,30.0,3P,Brand expansion,PALERMO,Helado,10 min,Sí,14790.0,113721
2025-08-12T15:28:31.914Z,active,Microstores,39.0,3P,Brand expansion,GUEMES,Desayunos y meriendas,20 min,Sí,13728.0,108393
2025-08-12T15:22:36.891Z,active,Microstores,39.0,3P,Brand expansion,ALTA CORDOBA,Desayunos y meriendas,15 min,Sí,13728.0,104671
2025-08-12T15:22:02.846Z,active,Picked Locals,42.0,3P,Brand expansion,OLIVOS,Empanadas,15 min,Sí,13260.0,103904
2025-08-12T15:18:49.918Z,active,Picked Locals,42.0,3P,Brand expansion,OLIVOS,,15 min,Sí,10414.0,101974
2025-08-12T15:18:42.918Z,active,Microstores,42.0,3P,Brand expansion,RECOLETA,Desayunos y meriendas,30 min,No,10597.0,105013
2025-08-12T15:10:13.933Z,active,Microstores,39.0,3P,Brand expansion,GUEMES,Hamburguesa,15 min,Sí,11026.0,114846
2025-08-12T14:58:31.996Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,Empanadas,15 min,No,14059.0,112015
2025-08-12T14:52:51.919Z,active,Microstores,42.0,3P,New brand,BALVANERA,Empanadas,10 min,No,11785.0,115113
2025-08-12T14:48:52.911Z,active,Microstores,42.0,3P,New brand,MONSERRAT,Bebidas,5 min,Sí,10099.0,108436
2025-08-12T14:44:52.914Z,active,Microstores,39.0,3P,New brand,PALERMO,Hamburguesa,20 min,Sí,10896.0,100573
2025-08-12T14:43:43.908Z,active,Microstores,42.0,3P,New brand,ALMAGRO,Venezolana,5 min,No,12853.0,114087
2025-08-12T14:35:52.914Z,active,Microstores,42.0,3P,New brand,CABALLITO,,20 min,Sí,13811.0,112852
2025-08-12T14:28:27.040Z,active,Microstores,39.0,3P,New brand,PALERMO,Sushi,25 min,No,10669.0,110449
2025-08-12T14:22:35.906Z,active,Microstores,42.0,3P,New brand,LA PLATA,Peruana,15 min,No,13739.0,105050
2025-08-12T14:18:41.915Z,active,Microstores,42.0,3P,New brand,COFICO,Desayunos y meriendas,10 min,No,12801.0,100179
2025-08-12T14:16:49.929Z,active,Microstores,39.0,3P,New brand,GENERAL PAZ,Desayunos y meriendas,20 min,Sí,13728.0,106848
2025-08-12T14:09:10.962Z,active,Microstores,39.0,3P,New brand,NUEVA CORDOBA,Hamburguesa,15 min,No,11741.0,107125
2025-08-12T14:04:56.953Z,active,Microstores,42.0,3P,New brand,GENERAL BUSTOS,Sándwiches,15 min,No,12198.0,112576
2025-08-12T13:58:24.914Z,active,Picked Locals,28.5,3P,New brand,PARQUE PATRICIOS,Pizza,20 min,Sí,13920.0,108082
2025-08-12T13:52:33.909Z,active,Microstores,42.0,3P,New brand,MONSERRAT,Hamburguesa,20 min,No,11705.0,112929
2025-08-12T13:48:26.013Z,active,Microstores,42.0,3P,New brand,CENTRO,Saludable,10 min,Sí,12487.0,106831
2025-08-12T13:43:22.921Z,active,Microstores,42.0,3P,New brand,,Desayunos y meriendas,15 min,Sí,14293.0,112879
2025-08-12T13:42:04.920Z,active,Microstores,42.0,3P,New brand,ALTO GENERAL PAZ,Empanadas,20 min,No,11784.0,100648
2025-08-12T13:39:20.896Z,active,Microstores,42.0,3P,New brand,CIUDADELA,Pizza,20 min,Sí,14219.0,110921
2025-08-12T13:28:25.965Z,active,Microstores,42.0,3P,New brand,CENTRO,Saludable,10 min,Sí,12487.0,100175
2025-08-12T13:22:36.909Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,Picadas,15 min,No,12219.0,107117
2025-08-12T13:18:37.907Z,active,Microstores,42.0,3P,New brand,CENTRO,Saludable,10 min,Sí,12487.0,109479
2025-08-12T13:13:31.933Z,active,Microstores,42.0,3P,New brand,BECCAR,Empanadas,20 min,Sí,10283.0,108650
2025-08-12T13:08:35.918Z,active,Microstores,42.0,3P,New brand,CABALLITO,Desayunos y meriendas,10 min,Sí,13448.0,105618
2025-08-12T13:03:49.888Z,active,Microstores,42.0,3P,New brand,FLORES,Sushi,10 min,Sí,14725.0,104701
2025-08-12T12:58:29.894Z,active,Microstores,42.0,3P,New brand,FLORESTA,Empanadas,45 min,Sí,14263.0,110929
2025-08-12T12:52:39.900Z,active,Microstores,42.0,3P,New brand,LINIERS,Empanadas,10 min,No,13229.0,100886
2025-08-12T12:48:33.974Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Pizza,20 min,Sí,14496.0,102346
2025-08-12T12:42:24.893Z,active,Microstores,42.0,3P,New brand,ALTO ALBERDI,Empanadas,25 min,No,11629.0,112293
2025-08-12T12:38:37.894Z,active,Microstores,39.0,3P,New brand,NUEVA CORDOBA,Hamburguesa,15 min,Sí,11026.0,108320
2025-08-12T12:33:11.899Z,active,Microstores,42.0,3P,New brand,MORÓN,Hamburguesa,5 min,No,10709.0,113434
2025-08-12T12:28:35.898Z,active,Microstores,42.0,3P,New brand,ALTO ALBERDI,Helado,20 min,Sí,11167.0,110681
2025-08-12T12:28:02.909Z,active,Microstores,42.0,3P,New brand,CENTRO,Helado,10 min,Sí,12343.0,115150
2025-08-12T12:18:43.904Z,active,Microstores,42.0,3P,New brand,VILLA DEVOTO,Pizza,20 min,Sí,13356.0,101912
2025-08-12T12:14:13.015Z,active,Microstores,42.0,3P,New brand,VILLA LURO,Hamburguesa,10 min,No,10507.0,102320
2025-08-12T12:09:51.907Z,active,Microstores,42.0,3P,New brand,VILLA LUZURIAGA,Empanadas,20 min,Sí,12443.0,114835
2025-08-12T12:09:02.061Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Hamburguesa,25 min,Sí,11201.0,104367
2025-08-11T14:38:27.767Z,active,Microstores,42.0,3P,Brand expansion,NUEVA CORDOBA,Empanadas,25 min,Sí,11926.0,100585
2025-08-11T14:37:12.758Z,active,Top Players,28.5,3P,Brand expansion,NUEVA CORDOBA,Helado,10 min,Sí,13116.0,106334
2025-08-11T14:29:47.769Z,active,Picked Locals,33.0,3P,Brand expansion,MORÓN,Helado,15 min,Sí,10412.0,109720
2025-08-11T14:27:14.760Z,active,Microstores,42.0,3P,New brand,RAMOS MEJÍA,Empanadas,10 min,Sí,14322.0,111501
2025-08-11T14:20:49.759Z,active,Microstores,42.0,3P,New brand,MATADEROS,Empanadas,30 min,No,12246.0,113307
2025-08-11T14:12:53.737Z,active,Microstores,42.0,3P,New brand,MORÓN,Sándwiches,10 min,No,12456.0,103485
2025-08-11T14:12:52.747Z,active,Microstores,42.0,3P,New brand,ALTA CORDOBA,Pizza,25 min,Sí,12189.0,113086
2025-08-11T14:04:28.762Z,active,Microstores,42.0,3P,New brand,CENTRO,Desayunos y meriendas,15 min,Sí,14439.0,100970
2025-08-11T13:58:25.885Z,active,Microstores,39.0,3P,New brand,PALERMO,Desayunos y meriendas,5 min,No,11971.0,104733
2025-08-11T13:53:15.751Z,active,Microstores,42.0,3P,New brand,LA PLATA,Desayunos y meriendas,10 min,No,14411.0,110596
2025-08-11T13:50:09.757Z,active,Microstores,42.0,3P,New brand,SAN MARTÍN CENTRO,Venezolana,5 min,Sí,13062.0,102080
2025-08-11T13:42:46.759Z,active,Microstores,42.0,3P,New brand,GENERAL PAZ,Empanadas,25 min,No,11294.0,106292
2025-08-11T13:38:25.768Z,active,Microstores,42.0,3P,New brand,BALVANERA,Venezolana,10 min,No,13203.0,109260
2025-08-11T13:33:24.757Z,active,Microstores,42.0,3P,New brand,PALERMO,Helado,5 min,No,13386.0,108631
2025-08-11T13:28:24.746Z,active,Microstores,42.0,3P,New brand,ALBERDI,Empanadas,20 min,Sí,13522.0,104161
2025-08-11T13:22:40.748Z,active,Microstores,42.0,3P,New brand,BALVANERA,Peruana,30 min,No,13673.0,101828
2025-08-11T13:18:58.744Z,active,Microstores,42.0,3P,New brand,LA PLATA,Milanesas,35 min,No,13809.0,104932
2025-08-11T13:15:22.788Z,active,Microstores,39.0,3P,New brand,SAN FERNANDO,Helado,5 min,Sí,14578.0,110505
2025-08-11T13:08:44.744Z,active,Microstores,39.0,3P,New brand,RAMOS MEJÍA,Desayunos y meriendas,30 min,No,10044.0,108730
2025-08-11T13:08:43.796Z,active,Microstores,42.0,3P,New brand,MANANTIALES,Parrilla,15 min,Sí,14389.0,100745
2025-08-11T13:03:22.739Z,active,Microstores,42.0,3P,New brand,SAN JUSTO,Desayunos y meriendas,15 min,Sí,12806.0,101786
2025-08-11T13:02:48.883Z,active,Microstores,42.0,3P,New brand,LA PLATA,Panadería,15 min,No,12657.0,100981
2025-08-11T13:02:01.899Z,active,Microstores,42.0,3P,New brand,CRUCESITA,Picadas,20 min,Sí,13371.0,102518
2025-08-11T12:48:30.747Z,active,Picked Locals,36.0,3P,New brand,MARTÍNEZ,Sándwiches,20 min,Sí,10550.0,100262
